"subjectID","NEOFFI01","NEOFFI02","NEOFFI03","NEOFFI04","NEOFFI05","NEOFFI06","NEOFFI07","NEOFFI08","NEOFFI09","NEOFFI10","NEOFFI11","NEOFFI12","NEOFFI13","NEOFFI14","NEOFFI15","NEOFFI16","NEOFFI17","NEOFFI18","NEOFFI19","NEOFFI20","NEOFFI21","NEOFFI22","NEOFFI23","NEOFFI24","NEOFFI25","NEOFFI26","NEOFFI27","NEOFFI28","NEOFFI29","NEOFFI30","NEOFFI31","NEOFFI32","NEOFFI33","NEOFFI34","NEOFFI35","NEOFFI36","NEOFFI37","NEOFFI38","NEOFFI39","NEOFFI40","NEOFFI41","NEOFFI42","NEOFFI43","NEOFFI44","NEOFFI45","NEOFFI46","NEOFFI47","NEOFFI48","NEOFFI49","NEOFFI50","NEOFFI51","NEOFFI52","NEOFFI53","NEOFFI54","NEOFFI55","NEOFFI56","NEOFFI57","NEOFFI58","NEOFFI59","NEOFFI60","NEOFFI61","NEOFFI62","NEOFFI63","NEOFFI64","NEOFFI65","NEOFFI66","PID5BF01","PID5BF02","PID5BF03","PID5BF04","PID5BF05","PID5BF06","PID5BF07","PID5BF08","PID5BF09","PID5BF10","PID5BF11","PID5BF12","PID5BF13","PID5BF14","PID5BF15","PID5BF16","PID5BF17","PID5BF18","PID5BF19","PID5BF20","PID5BF21","PID5BF22","PID5BF23","PID5BF24","PID5BF25","PID5BF26","PID5BF27","PID5BF28","PID5BF29","PID5BF30","PID5BF31","PID5BF32","PID5BF33","PID5BF34","PID5BF35","PID5BF36","NEOneuro","NEOextra","NEOoff","NEOvertr","NEOgew","PIDNegativeAffect","PIDDetachment","PIDAntagonism","PIDDisinhibition","PIDPsychoticism","PIDAnankastia","Sex","Age","Edu","Occupation"
"01FMM",3,2,3,4,4,1,4,4,4,4,3,3,2,4,4,2,3,3,3,4,2,1,2,4,4,0,1,4,1,3,3,2,4,3,4,3,2,3,4,4,1,2,3,4,4,1,2,3,4,4,3,2,3,3,4,3,1,2,4,4,0,3,4,1,2,4,3,0,0,1,2,3,3,0,0,1,2,2,1,0,0,2,0,3,2,0,0,1,2,3,3,0,1,1,0,1,0,0,0,1,0,3,26,27,36,49,51,12,4,0,1,6,15,0.5,20,"abitur","0"
"01GFJ",2,2,1,4,4,1,3,3,3,4,1,4,3,3,0,3,3,3,3,4,1,2,4,4,3,0,2,4,1,3,1,3,3,3,3,2,3,2,3,4,1,3,3,1,1,1,0,1,3,4,2,3,3,2,4,3,2,3,3,3,1,1,4,2,4,1,1,0,0,2,0,2,2,2,1,0,1,2,1,1,2,1,0,2,2,0,0,1,1,2,2,1,0,0,1,1,0,0,1,1,1,2,20,34,33,36,41,8,3,4,4,4,11,0.5,80,"realschule","5"
"01HCP",1,2,4,4,4,3,3,0,4,4,1,3,3,3,4,3,3,3,3,4,3,2,1,3,4,3,1,0,1,3,1,3,3,3,4,2,2,2,2,4,1,2,1,2,3,3,3,2,3,4,3,3,3,2,3,3,2,3,3,4,1,2,4,3,1,1,2,0,0,2,2,2,2,1,0,0,0,2,2,2,1,0,0,2,2,0,0,1,0,2,2,0,1,1,1,2,1,0,1,0,0,0,30,30,25,37,49,11,4,3,3,3,10,0.5,23,"bachelor","3"
"01IIB",2,2,3,4,1,2,3,3,3,2,0,3,3,4,2,3,4,4,4,1,2,0,3,4,2,1,3,3,4,0,3,1,3,3,3,1,3,4,4,3,1,3,3,1,1,3,2,3,3,1,2,2,3,3,1,4,2,3,1,1,4,4,1,2,2,1,1,1,2,2,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,26,30,38,47,19,5,4,2,6,2,2,0,22,"bachelor","0"
"01JAS",3,0,3,4,3,3,3,3,3,1,1,3,4,3,4,3,1,3,3,3,3,0,2,3,1,2,0,3,3,0,3,2,3,3,3,1,3,4,3,3,3,3,3,2,1,3,1,4,3,3,1,2,4,4,1,4,0,3,4,1,3,1,3,4,2,4,1,0,1,3,2,1,2,0,0,1,2,1,3,0,1,2,1,1,0,0,1,2,1,1,3,0,1,1,2,1,0,0,1,1,0,0,34,20,39,46,27,9,7,0,5,8,5,-0.5,18,"abitur","0"
"01LHU",2,0,1,3,0,2,0,0,1,1,4,1,3,0,1,2,0,3,3,3,3,0,1,0,0,3,0,3,3,0,1,0,1,2,0,2,2,4,1,3,3,0,0,2,1,4,4,4,3,1,3,1,3,0,3,3,0,4,2,0,2,0,1,2,1,0,2,2,2,3,2,0,1,0,3,2,2,1,0,0,3,0,0,0,3,2,0,2,2,0,1,0,1,3,2,0,0,0,2,0,0,0,34,9,27,22,14,7,10,4,11,8,1,0.5,25,"bachelor","0"
"01MNR",3,2,2,4,3,1,3,3,3,2,3,4,2,4,3,4,2,1,3,4,2,1,2,2,3,0,1,3,1,2,2,2,3,3,3,3,3,1,3,3,0,3,3,1,4,2,3,3,3,3,1,3,3,2,3,2,2,3,4,2,0,1,3,1,1,2,2,1,0,2,3,2,2,1,2,2,1,2,2,1,1,1,0,2,2,0,0,1,1,1,2,0,2,1,1,1,1,2,1,0,0,0,24,30,29,36,38,11,6,5,6,6,8,0.5,26,"ausbildung","1"
"01MRG",3,1,4,3,4,2,2,4,4,4,0,3,4,4,4,1,1,4,3,4,0,0,4,4,3,0,0,2,3,4,1,3,3,2,3,1,3,2,3,4,1,4,3,1,4,1,0,4,4,4,0,4,4,3,4,3,1,4,4,3,2,3,4,1,4,4,0,0,0,2,3,2,0,0,0,0,1,2,0,1,0,3,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,1,0,2,14,26,42,47,49,0,4,1,0,6,8,-0.5,25,"bachelor","2"
"01SAV",3,4,1,3,3,1,3,1,1,0,3,3,1,4,2,3,3,1,4,3,3,1,1,1,0,3,1,1,1,1,3,3,3,4,1,4,1,4,4,4,3,1,3,4,3,4,3,0,3,3,3,2,2,1,3,3,0,0,3,4,0,1,3,3,1,1,3,1,1,2,2,3,3,2,3,3,3,3,3,1,2,0,0,2,3,0,1,0,3,3,2,2,2,2,1,2,2,3,3,1,0,1,39,26,18,35,30,16,7,9,12,9,14,0.5,28,"master","3"
"01UMA",2,2,1,4,4,2,3,0,2,3,4,1,0,4,3,1,4,0,4,4,2,0,0,3,4,3,3,3,2,2,3,0,4,2,3,2,3,4,3,4,3,2,0,1,2,1,4,0,4,4,1,3,2,1,4,4,0,0,2,3,1,1,4,3,1,1,1,0,0,1,0,2,2,2,0,0,0,2,1,1,0,1,0,3,1,1,0,0,0,2,2,0,0,0,0,0,0,0,3,0,0,0,31,26,14,35,44,7,1,4,3,0,9,0.5,26,"abitur","0"
"01WCA",2,2,1,4,3,3,4,4,4,3,2,4,3,4,3,3,2,4,4,3,2,1,4,4,3,3,2,4,3,4,2,3,3,4,3,1,4,2,4,3,1,4,3,3,1,2,1,4,4,3,1,3,4,3,3,1,1,4,3,2,3,3,3,3,3,4,1,0,0,0,2,1,3,2,0,1,2,1,1,0,2,1,2,2,0,0,0,0,1,0,2,2,0,0,0,0,0,0,1,1,1,1,26,34,40,54,37,7,1,4,3,8,5,0.5,24,"master","3"
"01WCM",1,3,1,4,2,2,1,0,4,4,3,4,1,3,3,1,3,4,3,4,1,1,0,3,2,1,1,4,1,3,1,1,3,3,4,1,3,3,4,3,1,3,3,2,3,0,4,2,3,3,1,3,3,3,3,1,3,0,4,0,4,3,4,1,3,3,1,1,1,0,2,3,2,2,1,0,0,0,0,0,0,2,0,3,1,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,15,33,24,47,38,5,0,3,3,4,7,0.5,38,"master","5"
"01ZSJ",2,1,3,4,4,2,2,4,4,3,1,4,2,4,4,1,3,1,4,3,3,1,4,3,3,0,2,4,1,3,2,2,3,3,4,1,0,4,4,4,0,4,3,2,3,2,0,4,4,3,2,2,4,2,4,4,0,4,1,2,0,3,4,0,4,4,3,2,0,2,2,0,2,2,1,1,2,2,3,3,1,3,2,0,3,2,0,1,2,2,2,2,1,0,2,0,0,0,1,3,2,2,20,25,40,43,44,13,4,11,4,12,6,0.5,19,"abitur","0"
"02GGM",3,0,2,4,1,4,3,4,3,2,3,1,3,1,3,3,2,4,3,4,4,0,1,3,2,4,1,3,3,1,3,1,2,2,3,3,2,4,3,2,3,1,4,3,0,3,3,3,3,3,3,1,4,2,0,4,0,4,3,3,1,2,1,3,1,1,1,1,1,2,3,2,3,2,1,1,0,1,2,2,2,1,0,3,3,0,0,1,0,0,2,1,2,1,0,0,0,0,3,0,2,0,43,16,38,37,25,11,5,6,9,5,6,0.5,28,"bachelor","0"
"02IEC",2,2,3,4,2,2,3,3,4,2,3,4,4,4,1,1,3,2,3,4,2,1,2,2,1,0,3,2,4,1,2,2,2,3,2,3,2,3,3,3,2,1,1,3,1,2,2,3,3,3,0,3,3,3,1,3,2,3,4,2,0,2,1,2,3,3,2,2,0,0,2,1,2,1,1,1,1,2,2,1,3,1,0,1,2,0,0,0,1,2,1,1,2,1,0,0,1,1,2,0,0,0,24,31,31,45,24,10,2,6,8,4,6,0.5,28,"ausbildung","4"
"02ISG",3,1,2,3,3,0,2,3,3,2,3,4,4,1,4,2,3,3,1,4,1,1,3,1,4,0,1,1,0,1,3,3,4,3,4,3,4,4,1,4,3,2,3,1,3,1,0,3,3,3,0,3,4,1,3,4,0,3,0,4,0,1,3,0,1,0,2,1,0,1,2,3,2,2,2,0,3,2,2,2,3,1,0,2,3,2,0,0,1,2,1,2,0,1,2,1,0,2,2,0,0,0,23,25,37,19,42,10,2,11,7,8,10,0.5,23,"abitur","0"
"02ISH",1,2,3,4,1,3,3,1,3,0,4,1,2,3,1,4,2,3,3,2,3,0,0,1,0,4,2,0,1,0,3,1,0,3,2,2,1,3,1,3,4,1,1,2,2,3,2,2,4,1,3,1,3,3,0,4,1,0,2,4,0,4,0,4,2,1,2,1,1,2,1,2,3,2,1,1,2,0,2,1,2,1,0,2,3,1,1,1,3,2,2,2,3,2,2,0,0,1,2,1,2,0,42,19,18,35,16,12,6,8,10,10,6,0.5,NA,"abitur","0"
"02KAB",1,4,3,4,3,1,3,3,3,3,3,3,4,3,2,3,4,4,4,3,2,3,3,3,4,2,3,4,3,3,1,1,4,3,3,2,3,4,3,3,1,3,3,3,3,1,3,3,4,4,1,3,4,3,3,3,3,3,4,3,1,3,3,2,3,1,1,1,1,1,2,2,1,2,1,0,1,2,3,1,2,0,0,2,1,1,0,0,2,1,0,2,2,0,1,1,2,1,1,1,1,2,23,39,42,45,40,8,1,8,7,7,10,0.5,20,"abitur","0"
"02MAA",2,3,2,3,2,2,3,3,4,1,3,3,3,3,2,3,3,1,4,3,2,2,2,4,2,3,2,4,3,2,2,3,3,3,2,1,3,2,4,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,1,3,4,1,3,4,2,2,3,3,2,0,1,2,3,1,2,0,0,2,2,1,1,1,1,1,1,1,2,1,0,0,1,0,1,0,2,1,2,0,0,1,2,1,1,0,29,35,32,51,27,8,5,3,6,10,3,0.5,22,"abitur","0"
"02MDF",4,2,2,1,2,3,0,4,0,0,4,0,3,3,0,4,0,2,1,3,4,0,3,0,0,4,0,0,0,0,4,3,1,3,1,4,0,2,0,2,4,0,2,1,0,4,4,2,4,1,4,0,2,3,0,4,0,1,3,4,0,3,3,2,0,0,3,0,3,3,3,2,3,3,3,3,3,2,3,3,3,1,3,2,3,1,3,2,3,2,0,1,3,3,3,0,3,1,3,3,3,1,49,9,24,22,16,15,11,9,18,18,9,0.5,21,"abitur","2"
"02MFM",1,3,3,4,3,2,3,3,4,2,3,4,2,4,3,1,4,2,2,4,3,3,3,3,3,1,2,2,2,1,3,2,3,3,3,3,4,2,4,3,1,3,3,3,3,1,1,3,4,4,3,2,3,3,4,3,3,3,2,3,1,2,4,2,4,3,2,2,0,1,2,2,1,2,0,0,0,2,2,1,2,0,0,2,2,2,0,0,0,2,1,1,0,0,0,2,0,0,2,1,0,2,27,38,32,44,40,8,1,8,4,2,12,0.5,20,"abitur","0"
"02MGB",4,0,1,3,4,2,2,3,3,4,4,0,3,3,4,3,1,4,1,4,4,0,3,1,3,3,0,2,0,3,4,1,2,2,4,2,0,4,2,4,2,1,3,1,3,4,2,3,3,4,3,0,4,2,3,3,0,3,2,4,1,3,4,3,1,2,2,1,0,3,2,3,3,2,2,2,1,3,1,2,1,0,1,3,2,1,0,2,2,3,3,2,1,2,2,3,0,0,1,0,1,3,41,8,35,29,48,11,9,8,5,9,18,0.5,29,"bachelor","5"
"02MGS",3,4,3,4,3,0,4,4,4,1,3,3,4,4,3,3,4,3,4,4,0,3,4,1,2,3,1,3,3,1,2,2,4,4,2,3,4,4,4,4,2,3,4,3,1,2,3,4,4,3,1,3,4,2,3,3,4,4,4,3,2,4,3,1,3,2,1,0,0,0,3,2,1,1,1,0,0,1,0,0,0,0,2,2,1,0,1,0,2,1,0,0,1,0,1,1,1,0,2,0,0,0,26,41,45,49,33,4,0,1,5,8,7,0.5,22,"abitur","0"
"02SAW",4,1,2,2,2,3,1,3,1,1,4,1,3,3,1,3,1,2,3,1,4,0,0,1,1,3,1,1,1,1,4,1,4,1,2,3,0,4,3,3,3,1,1,1,3,4,3,3,3,2,4,1,2,1,1,4,1,2,2,1,1,3,1,3,0,1,3,1,1,2,2,0,3,1,2,2,2,1,3,0,2,1,0,1,3,0,1,2,2,0,3,1,2,2,2,1,2,1,2,1,0,0,46,12,27,27,20,17,8,4,10,8,3,0.5,23,"abitur","0"
"02WER",2,1,3,3,3,3,4,3,3,2,3,2,3,3,3,2,3,3,4,4,3,0,4,2,3,4,2,3,3,1,3,1,2,3,3,1,2,4,3,4,1,3,4,2,3,3,2,4,4,3,1,1,4,2,3,4,1,4,3,3,3,2,3,3,3,2,2,2,0,1,2,1,1,1,0,0,1,1,1,0,1,1,1,2,2,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,33,25,41,42,38,6,1,5,3,6,4,0.5,32,"master","2"
"02WKM",2,1,1,4,4,2,3,1,3,2,2,2,1,4,3,2,2,3,4,4,2,1,1,3,3,1,1,4,2,1,3,1,3,3,3,2,2,4,4,4,2,1,1,3,3,2,1,2,4,3,2,1,2,3,3,3,1,1,3,3,1,3,3,2,2,1,2,1,0,1,1,2,2,1,0,1,0,1,1,0,1,2,0,1,2,0,0,0,0,0,2,1,1,1,0,0,0,0,1,1,0,0,27,19,24,45,39,9,3,3,3,1,4,0.5,20,"abitur","0"
"03BCR",3,3,3,4,1,3,4,1,4,3,4,2,3,4,1,1,2,4,4,4,3,1,1,1,3,1,3,4,1,1,3,1,4,3,2,3,2,4,3,3,3,3,1,3,2,1,0,1,4,3,3,2,4,3,3,3,3,2,1,1,0,2,1,3,4,2,2,2,0,1,2,1,3,1,1,1,1,2,1,1,2,0,0,1,2,2,0,0,0,0,2,2,1,1,0,1,0,3,1,0,0,0,34,30,32,39,28,10,3,11,5,3,5,-0.5,23,"bachelor","1"
"03FBM",2,3,2,4,3,2,3,4,3,3,4,4,1,3,3,2,4,2,3,4,2,3,1,3,4,3,1,3,2,1,2,2,3,3,4,2,3,4,3,4,2,2,1,3,2,2,2,3,3,3,1,1,3,1,3,3,2,3,2,3,1,3,2,2,3,2,1,1,1,1,2,2,2,2,1,0,1,2,2,1,1,2,0,2,1,1,1,0,2,2,2,1,0,0,1,2,0,0,2,1,0,1,29,33,30,39,39,8,1,6,6,6,11,0.5,22,"bachelor","0"
"03IRK",1,1,1,4,3,2,2,3,3,2,1,3,2,4,1,3,3,2,4,3,2,2,3,1,2,1,1,1,1,1,2,1,3,3,3,4,3,3,4,4,3,2,3,2,4,2,2,4,3,2,2,1,3,1,2,3,1,2,4,3,0,4,1,3,3,1,2,0,0,1,3,2,2,0,1,1,0,1,2,3,1,2,0,1,2,0,0,1,3,2,2,0,0,2,0,1,0,0,2,0,0,1,29,25,30,39,31,10,5,3,4,6,8,0.5,19,"abitur","0"
"03KBT",3,2,4,3,4,2,3,4,4,3,3,3,4,4,3,1,3,3,3,3,3,2,4,3,2,1,3,3,4,1,3,1,4,4,3,1,3,4,4,4,1,3,4,2,1,2,1,3,4,3,0,1,3,2,4,4,3,4,3,1,3,3,4,2,3,1,3,1,0,1,2,0,2,1,2,0,1,2,1,2,1,0,2,1,3,0,1,1,2,1,2,1,2,0,1,0,1,0,2,0,1,1,26,31,44,47,36,12,2,5,8,9,5,0.5,18,"abitur","0"
"03LSR",3,1,1,3,3,4,2,3,3,2,3,3,1,1,3,4,1,2,3,4,3,0,2,1,3,4,3,2,1,1,4,1,3,2,3,4,2,4,1,3,3,2,3,4,1,4,1,4,3,3,4,1,3,3,3,4,1,3,3,3,1,3,3,4,1,1,1,1,2,2,1,2,3,1,0,1,1,1,2,1,1,3,1,2,1,1,1,2,1,2,2,1,1,1,1,1,0,1,2,0,1,1,48,19,31,33,35,9,6,6,7,6,9,0.5,19,"abitur","0"
"03MMH",3,0,3,4,3,3,2,2,4,1,4,2,3,3,3,3,2,1,3,3,3,0,1,2,1,4,0,2,1,2,3,0,1,2,3,4,3,3,2,4,2,3,1,0,3,3,2,2,3,2,4,2,3,3,3,4,0,3,4,1,1,3,3,4,3,4,1,1,0,3,2,2,3,0,0,0,2,2,2,1,2,0,1,1,2,0,1,1,1,1,2,0,1,1,2,0,0,0,1,0,0,2,44,19,25,39,32,10,5,2,5,8,8,0.5,19,"abitur","0"
"03MRK",4,1,1,4,3,4,1,3,4,1,1,3,3,1,3,1,2,4,4,4,2,3,1,3,1,3,3,2,3,0,3,0,1,3,2,2,2,0,1,4,3,1,1,1,1,1,3,1,4,3,3,1,3,2,3,4,3,3,1,4,0,1,1,3,1,4,0,0,2,2,0,3,3,3,0,2,2,3,0,2,2,2,0,3,0,0,3,3,0,2,3,3,2,2,2,2,0,1,2,1,1,1,34,24,23,36,30,6,9,9,11,5,14,-0.5,20,"abitur","0"
"03MSG",3,3,3,4,2,2,3,4,3,1,4,3,4,3,1,2,4,3,4,4,2,4,3,3,1,3,2,3,2,1,2,2,3,4,2,2,4,4,4,3,2,4,3,3,1,3,1,4,4,2,2,2,4,4,3,3,4,4,3,3,3,3,2,2,3,3,1,2,0,0,1,2,1,2,1,1,1,2,2,1,1,0,0,2,1,0,2,0,0,1,1,0,0,0,2,2,0,1,2,1,1,1,32,39,42,50,26,6,1,6,6,5,10,0.5,28,"bachelor","0"
"03SJB",3,1,3,4,3,1,1,3,4,3,4,3,3,4,3,4,3,1,3,4,3,0,4,1,2,3,3,2,3,3,3,1,4,3,2,1,2,4,4,4,3,1,3,2,3,4,1,2,4,3,3,2,3,3,3,3,2,3,4,1,3,3,3,3,2,3,2,0,1,1,2,1,1,0,1,1,1,0,2,0,2,0,1,1,2,0,0,1,1,1,1,0,1,1,0,1,0,0,1,2,1,1,38,22,35,48,37,8,4,0,6,6,5,0.5,25,"bachelor","4"
"03TCO",4,3,3,3,2,3,3,3,3,2,2,3,3,3,2,2,4,3,4,4,2,1,4,1,1,1,4,1,3,2,4,1,3,2,1,2,3,3,3,4,1,3,3,1,4,2,0,3,3,3,3,1,3,3,3,1,2,3,2,0,2,0,2,4,3,1,2,0,1,1,1,0,3,1,1,1,0,1,2,1,2,0,0,0,2,0,0,0,0,2,2,0,2,0,0,0,0,0,2,0,0,0,31,31,35,34,30,11,2,2,8,1,3,0.5,23,"abitur","0"
"03WMM",4,2,4,2,1,4,2,3,1,3,4,1,4,1,2,4,2,4,3,3,4,1,3,0,2,4,0,0,0,1,4,1,4,3,2,4,0,4,1,3,4,0,3,1,2,4,1,3,2,3,3,1,2,2,2,4,1,3,0,2,0,3,0,4,0,1,3,2,1,2,3,1,2,3,2,3,2,2,3,2,2,1,2,2,3,2,1,2,1,2,2,2,2,3,2,1,3,2,2,2,2,1,51,12,37,20,26,16,10,13,10,12,9,0.5,24,"bachelor","0"
"03bcr",1,1,3,4,3,1,3,1,4,3,3,4,3,4,4,2,3,1,3,4,0,0,3,4,4,1,3,4,4,2,2,2,3,4,4,1,4,2,4,4,0,4,2,4,3,1,1,3,4,4,1,3,4,4,4,4,2,4,4,3,4,3,3,1,3,4,1,1,0,2,3,1,1,2,0,0,0,2,2,0,2,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,18,33,33,58,45,4,3,4,3,3,6,-0.5,25,"bachelor","2"
"03msm",3,2,3,4,1,1,1,4,3,3,3,2,4,2,1,3,3,3,3,3,1,2,4,1,1,1,1,4,2,1,3,3,2,3,1,1,3,4,3,4,1,3,3,3,0,2,3,4,3,2,1,1,3,1,3,0,2,4,3,2,1,2,1,1,1,3,2,2,0,1,2,1,2,2,1,2,2,0,1,1,1,0,0,2,1,0,2,0,2,0,1,1,2,1,2,0,0,0,1,2,1,0,21,27,42,37,23,7,4,6,7,9,3,-0.5,21,"abitur","1"
"04BEH",2,3,1,3,4,1,1,2,2,3,2,3,2,3,3,3,2,3,3,3,3,1,0,3,3,0,1,2,1,2,2,1,3,2,2,1,3,3,3,4,0,3,0,3,4,2,1,3,4,3,0,3,3,3,4,1,1,2,2,3,3,3,3,1,2,1,0,2,0,2,2,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,2,2,2,0,0,0,0,2,0,0,0,18,25,24,39,41,1,4,5,5,2,3,-0.5,28,"bachelor","0"
"04BMW",3,1,1,3,4,2,3,3,4,3,1,3,2,3,3,1,3,3,4,3,1,1,3,3,3,1,3,1,3,3,2,1,3,2,3,2,3,4,4,4,1,4,2,2,3,3,1,3,4,4,0,2,3,1,4,3,1,0,4,1,3,3,4,3,3,3,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,23,29,28,46,42,5,1,1,3,2,3,0.5,20,"abitur","0"
"04DDB",2,2,4,1,3,1,2,4,3,2,3,4,4,1,4,0,3,3,3,4,1,2,4,1,4,0,0,1,0,0,2,3,4,2,4,2,4,4,1,3,1,2,4,3,2,1,4,4,4,4,2,4,4,0,4,2,4,4,4,3,0,3,3,0,4,2,1,0,0,1,3,1,0,1,1,0,0,2,2,2,1,3,1,2,0,0,1,1,3,1,1,1,0,1,0,0,0,3,1,2,1,0,17,38,44,28,40,4,3,7,4,8,6,0.5,26,"bachelor","5"
"04EJH",3,1,3,2,3,1,3,3,4,3,1,4,3,4,0,1,3,2,2,4,3,3,1,4,4,1,1,2,3,2,3,3,4,3,4,3,4,2,4,4,1,4,2,2,4,3,3,4,3,3,1,3,4,1,4,3,1,3,2,4,1,2,4,0,4,3,2,0,0,1,2,2,2,2,1,0,0,2,1,2,2,0,2,2,2,0,0,0,2,2,2,0,1,0,2,0,0,1,2,0,2,0,24,37,33,40,43,9,1,5,6,10,8,0.5,28,"abitur","2"
"04FSM",1,1,2,3,1,1,3,4,3,3,1,1,4,3,3,1,3,3,2,3,1,1,4,3,1,3,2,2,3,1,1,0,3,2,3,1,1,4,3,3,1,1,3,2,3,3,0,4,3,3,3,0,2,1,3,3,3,4,3,3,3,3,1,3,1,3,1,0,1,2,2,1,1,2,3,1,2,2,0,0,0,1,0,1,2,0,0,1,1,1,0,1,1,2,0,0,0,0,1,0,0,0,23,17,39,40,31,4,6,3,6,5,5,0.5,21,"abitur","0"
"04GCC",3,1,1,3,3,2,3,3,3,3,3,2,2,4,3,3,2,4,3,3,3,0,3,3,3,2,2,2,3,3,3,2,3,3,3,2,2,3,4,4,2,1,2,3,3,3,2,2,3,3,2,3,2,4,3,3,1,2,2,3,2,3,3,3,1,3,2,1,0,2,0,2,2,1,1,1,1,2,1,1,0,1,0,3,1,0,0,0,0,1,2,1,1,0,0,2,0,0,0,0,0,2,34,22,29,46,40,8,3,4,2,1,12,0.5,21,"abitur","0"
"04GPR",1,1,0,3,3,1,3,0,3,3,1,3,2,4,4,1,2,3,4,4,1,1,1,0,3,0,0,3,3,1,3,2,4,3,2,1,3,3,4,3,1,2,0,1,3,1,1,2,3,3,1,2,2,1,3,1,1,1,3,2,1,3,3,1,3,1,2,0,0,1,2,1,2,0,3,0,0,0,2,2,0,0,0,1,2,0,1,1,0,0,1,2,1,1,0,0,1,0,0,0,0,1,14,24,21,37,37,10,3,4,5,2,3,0.5,28,"ausbildung","5"
"04HCM",3,2,2,4,3,1,4,3,4,1,3,4,3,4,1,2,3,4,4,4,3,0,2,3,1,1,3,2,3,1,2,1,4,4,3,1,3,4,4,4,1,3,2,4,3,2,3,3,4,1,1,4,4,3,3,3,1,1,4,3,3,2,2,1,3,2,3,0,0,1,2,1,1,1,2,0,0,1,1,2,2,0,1,2,2,0,1,0,0,0,1,1,2,0,1,0,0,0,2,0,0,1,24,34,34,52,30,8,1,4,9,4,5,0.5,25,"bachelor","0"
"04IDD",1,2,3,3,3,1,4,4,4,4,1,4,2,3,2,3,3,3,2,3,1,2,4,1,2,3,2,0,4,3,3,2,4,3,2,1,4,3,3,4,1,4,4,3,4,3,2,2,3,3,2,3,3,2,3,3,2,2,4,1,2,3,1,1,3,1,1,1,1,1,1,0,1,1,2,3,2,2,2,1,2,0,1,1,3,0,0,1,1,2,1,2,2,1,1,2,1,1,1,2,2,1,24,37,34,41,35,9,6,6,8,8,8,0.5,25,"master","2"
"04IDK",3,2,1,3,3,1,1,3,3,2,1,3,3,3,3,3,3,2,3,3,2,2,2,1,2,2,1,2,1,1,2,1,2,3,2,3,3,2,3,3,2,3,3,3,3,2,1,3,4,3,1,1,3,0,3,3,2,3,3,3,0,3,4,3,3,1,1,3,1,2,2,1,1,1,1,2,2,1,2,1,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,0,0,28,26,29,34,35,8,6,9,6,7,7,0.5,20,"abitur","0"
"04MWW",3,1,1,3,2,2,3,1,3,3,3,1,2,4,4,3,1,2,3,4,3,0,1,3,3,3,2,1,1,2,2,1,3,3,4,3,1,3,2,4,1,1,1,2,4,3,3,2,3,4,3,2,3,1,3,3,1,1,3,3,0,3,2,3,1,1,3,1,0,2,2,2,3,3,2,1,2,3,3,1,1,0,0,2,3,1,0,1,0,1,2,1,1,1,1,1,1,0,2,0,0,2,35,18,21,35,42,15,5,7,6,5,11,0.5,26,"bachelor","5"
"04NJN",2,0,2,3,3,1,4,4,2,3,2,2,4,2,0,1,2,4,4,4,1,2,4,0,4,1,1,3,0,3,2,1,4,2,3,2,2,4,2,4,1,2,4,0,3,1,1,4,2,3,1,2,4,1,3,1,0,4,4,4,0,4,2,1,3,1,2,1,0,2,3,3,1,2,0,1,2,1,1,0,2,1,2,3,1,1,0,2,1,2,1,0,0,1,2,0,0,0,2,0,1,1,17,22,45,27,39,6,6,4,4,11,10,0.5,43,"abitur","0"
"04ORG",3,1,4,4,3,0,4,4,0,3,1,4,1,1,0,3,3,4,0,2,4,1,1,3,3,1,0,1,3,1,4,1,4,2,3,2,3,4,1,3,3,0,4,3,0,2,1,4,3,3,4,2,4,3,1,4,0,4,1,4,3,4,2,4,1,0,1,1,1,2,3,3,3,0,3,0,2,3,3,1,0,1,2,3,3,0,0,0,1,1,3,1,2,3,3,1,0,3,2,0,0,3,35,21,39,31,28,13,5,6,8,11,14,0.5,18,"abitur","0"
"04RGG",1,2,1,4,2,1,3,4,3,3,1,3,0,2,3,0,4,1,2,3,0,1,4,3,3,0,3,3,3,3,0,2,3,3,3,1,3,1,4,3,0,4,4,3,2,4,2,4,3,3,0,4,3,3,4,2,1,4,4,0,1,3,3,0,3,1,1,0,1,0,3,0,0,0,2,0,3,0,1,0,0,0,1,1,1,0,0,0,2,0,0,1,1,0,3,0,0,0,2,0,1,0,10,35,32,42,35,3,0,1,6,13,1,-0.5,63,"master","2"
